user_id,game_id,role,team
426,5206,DEF,BLUE
254,11124,ATK,RED
651,19026,DEF,BLUE
139,9613,DEF,RED
285,14864,ATK,BLUE
541,22300,ATK,RED
715,6418,ATK,BLUE
56,20810,DEF,RED
768,13869,ATK,RED
513,4946,DEF,RED
384,1093,DEF,BLUE
193,18220,DEF,RED
99,5157,DEF,RED
46,9036,ATK,BLUE
341,1347,ATK,BLUE
103,17807,DEF,RED
164,55,ATK,BLUE
622,1875,DEF,BLUE
554,2353,DEF,BLUE
582,10594,ATK,RED
695,7996,DEF,BLUE
445,23789,DEF,BLUE
525,11661,DEF,BLUE
484,15561,DEF,RED
369,5091,DEF,RED
291,6507,DEF,BLUE
549,21711,ATK,RED
28,2005,ATK,RED
226,15405,DEF,RED
227,4896,DEF,RED
584,9480,DEF,RED
134,462,DEF,BLUE
364,16255,ATK,BLUE
249,23588,DEF,RED
714,1098,DEF,RED
32,854,DEF,RED
322,14059,DEF,BLUE
100,21991,DEF,RED
24,2544,DEF,BLUE
769,2374,DEF,RED
657,24621,ATK,BLUE
660,17123,DEF,BLUE
790,18840,ATK,RED
652,13842,ATK,RED
440,5458,ATK,BLUE
487,13599,DEF,BLUE
150,15610,DEF,BLUE
358,3274,ATK,RED
382,20044,ATK,BLUE
45,1699,ATK,RED
508,23467,DEF,RED
261,7062,DEF,RED
166,18149,DEF,RED
181,15709,ATK,BLUE
516,13910,DEF,RED
55,18989,DEF,BLUE
24,668,DEF,RED
228,4699,DEF,BLUE
241,17640,DEF,RED
410,5821,ATK,BLUE
756,7248,DEF,RED
725,16515,DEF,RED
469,21183,ATK,RED
167,14493,DEF,BLUE
187,14421,ATK,RED
710,6119,DEF,RED
736,8814,DEF,BLUE
409,11097,ATK,RED
508,12321,DEF,BLUE
335,15331,ATK,RED
102,21025,DEF,BLUE
652,8274,ATK,BLUE
30,13383,DEF,BLUE
732,24766,ATK,BLUE
496,20256,DEF,RED
669,4462,ATK,BLUE
154,16918,DEF,RED
387,15567,DEF,BLUE
57,9435,DEF,BLUE
518,16329,ATK,RED
465,24683,DEF,BLUE
684,23379,DEF,RED
603,9765,DEF,RED
469,4553,DEF,BLUE
405,2390,DEF,BLUE
196,18369,DEF,BLUE
377,18044,ATK,RED
288,11550,DEF,BLUE
264,18330,DEF,RED
750,21641,DEF,RED
360,20505,ATK,RED
692,2367,ATK,BLUE
178,5594,ATK,BLUE
550,15817,DEF,BLUE
677,11621,ATK,RED
67,9723,DEF,RED
454,18084,ATK,BLUE
623,2974,DEF,BLUE
501,21177,ATK,RED
220,2709,DEF,BLUE
512,6184,DEF,RED
101,24909,DEF,BLUE
109,6379,DEF,BLUE
643,21529,ATK,RED
459,18959,ATK,BLUE
25,12955,ATK,RED
481,9243,DEF,RED
734,21901,DEF,RED
384,21588,DEF,BLUE
36,1730,ATK,RED
375,21757,ATK,BLUE
443,14823,ATK,RED
630,7040,ATK,RED
700,14437,ATK,RED
143,19449,DEF,RED
497,941,ATK,RED
327,335,DEF,RED
462,19865,DEF,BLUE
68,16382,DEF,BLUE
332,4197,DEF,RED
410,11922,ATK,RED
582,21307,DEF,BLUE
136,7232,ATK,BLUE
544,11862,DEF,BLUE
569,3749,DEF,RED
326,19294,ATK,BLUE
292,1469,DEF,RED
708,6687,ATK,BLUE
723,11582,ATK,RED
653,19768,ATK,BLUE
359,15660,DEF,BLUE
516,19580,DEF,BLUE
626,2240,ATK,RED
419,2694,DEF,BLUE
585,16905,DEF,BLUE
171,10236,DEF,RED
483,10321,DEF,BLUE
800,9990,DEF,RED
125,1735,DEF,RED
776,2475,DEF,BLUE
374,18007,DEF,BLUE
110,15250,DEF,RED
800,15295,ATK,BLUE
435,23587,DEF,RED
757,3897,ATK,RED
538,920,ATK,RED
559,1527,ATK,BLUE
611,12702,DEF,RED
609,12632,ATK,RED
100,16288,ATK,RED
598,18980,DEF,BLUE
110,11601,DEF,BLUE
755,24592,DEF,BLUE
679,15009,DEF,BLUE
597,20217,ATK,RED
267,11597,DEF,BLUE
292,8923,ATK,BLUE
422,3200,DEF,BLUE
410,9491,ATK,RED
30,21507,ATK,BLUE
622,23909,ATK,BLUE
773,1344,ATK,BLUE
105,9415,ATK,RED
427,3319,ATK,BLUE
466,12866,DEF,RED
29,17206,DEF,RED
250,8797,ATK,BLUE
437,16094,ATK,BLUE
348,9007,DEF,RED
503,9428,DEF,RED
602,17674,ATK,BLUE
241,4678,DEF,BLUE
386,14575,DEF,RED
796,24667,DEF,RED
193,6298,DEF,RED
361,15456,DEF,BLUE
794,6892,ATK,BLUE
760,17604,DEF,RED
496,13785,DEF,RED
177,20647,DEF,BLUE
767,7169,DEF,BLUE
625,2412,DEF,BLUE
58,17954,ATK,RED
511,1599,ATK,RED
236,5253,ATK,BLUE
790,4960,DEF,RED
265,54,ATK,RED
188,3886,DEF,RED
85,6881,DEF,RED
247,8098,DEF,RED
10,21275,ATK,RED
234,21361,DEF,RED
459,6654,ATK,BLUE
492,1941,ATK,RED
30,13604,DEF,RED
576,11206,DEF,BLUE
701,24904,DEF,BLUE
532,435,ATK,BLUE
586,14311,ATK,RED
597,419,DEF,RED
728,4662,ATK,BLUE
489,20101,ATK,BLUE
433,3080,ATK,RED
353,8808,ATK,RED
518,20272,ATK,RED
488,10132,ATK,BLUE
566,10232,DEF,BLUE
118,18423,DEF,BLUE
75,19190,DEF,BLUE
125,3852,DEF,BLUE
255,24515,DEF,RED
275,14514,DEF,RED
4,16099,DEF,BLUE
720,8974,DEF,RED
283,14852,DEF,RED
671,20153,ATK,BLUE
603,4898,DEF,BLUE
355,23601,ATK,BLUE
178,21359,ATK,BLUE
29,11311,DEF,RED
786,4440,DEF,RED
397,15726,ATK,RED
338,9680,DEF,BLUE
535,20981,DEF,BLUE
38,6240,ATK,RED
129,9986,DEF,RED
576,10760,DEF,BLUE
454,5748,ATK,RED
307,13250,ATK,BLUE
632,2730,ATK,BLUE
601,9254,ATK,RED
609,17872,DEF,RED
768,18413,DEF,BLUE
65,21361,DEF,BLUE
275,16247,DEF,BLUE
353,3709,ATK,BLUE
692,5097,DEF,RED
41,721,DEF,BLUE
378,9882,DEF,BLUE
306,2440,ATK,BLUE
796,11300,DEF,RED
798,13394,ATK,RED
511,23566,ATK,RED
163,18937,DEF,BLUE
311,9208,ATK,BLUE
602,12618,ATK,RED
85,2083,DEF,RED
270,7245,DEF,BLUE
788,1962,DEF,RED
429,14544,DEF,BLUE
52,24392,ATK,RED
577,4220,ATK,BLUE
236,2628,ATK,RED
252,2334,DEF,BLUE
563,8996,DEF,BLUE
105,21679,DEF,BLUE
357,6271,ATK,BLUE
228,21670,DEF,BLUE
15,3614,DEF,RED
245,10942,DEF,BLUE
569,5060,ATK,BLUE
347,7103,ATK,BLUE
586,8013,DEF,BLUE
298,10021,DEF,RED
597,19991,DEF,BLUE
542,23793,DEF,BLUE
336,22512,DEF,BLUE
435,12986,ATK,RED
181,20864,DEF,BLUE
497,11981,DEF,RED
761,17277,ATK,RED
494,17156,DEF,RED
335,22305,ATK,RED
266,2116,DEF,RED
107,21967,DEF,RED
324,1754,ATK,RED
212,3828,ATK,BLUE
641,10331,DEF,BLUE
577,18639,DEF,RED
426,19872,ATK,BLUE
395,18395,DEF,RED
628,9280,DEF,RED
491,3928,DEF,BLUE
101,22414,ATK,RED
695,19388,ATK,BLUE
342,16421,DEF,RED
414,11896,ATK,BLUE
60,18055,ATK,RED
502,23873,ATK,RED
32,3765,DEF,RED
398,20645,DEF,BLUE
55,7174,ATK,BLUE
33,22849,DEF,BLUE
446,21157,ATK,RED
555,6273,DEF,BLUE
101,23685,ATK,BLUE
432,5619,ATK,RED
542,3087,DEF,BLUE
408,23656,DEF,BLUE
396,21614,ATK,BLUE
155,23222,DEF,RED
621,2432,DEF,RED
589,14923,ATK,RED
283,11315,DEF,BLUE
362,11828,ATK,RED
227,24120,DEF,BLUE
333,14277,DEF,RED
171,17681,DEF,RED
650,4960,ATK,RED
687,13,DEF,BLUE
589,14959,ATK,RED
257,14319,DEF,RED
568,3165,DEF,BLUE
440,24355,ATK,RED
430,17766,ATK,RED
460,5144,DEF,BLUE
744,24304,ATK,RED
295,9352,DEF,BLUE
600,684,DEF,RED
445,24407,DEF,RED
7,1767,ATK,RED
38,5493,DEF,RED
268,2871,DEF,RED
131,6362,DEF,RED
171,13816,ATK,BLUE
699,2930,DEF,BLUE
681,1617,ATK,RED
176,5247,DEF,RED
574,1355,DEF,RED
653,16865,DEF,RED
12,8299,DEF,RED
572,3604,DEF,BLUE
194,12114,DEF,RED
288,10098,ATK,BLUE
586,4482,DEF,BLUE
614,5817,DEF,BLUE
117,10044,DEF,RED
362,22905,ATK,BLUE
491,274,DEF,RED
172,19523,DEF,BLUE
294,2271,DEF,RED
559,1842,ATK,RED
382,9606,ATK,BLUE
765,17405,ATK,BLUE
667,6322,ATK,RED
419,12723,ATK,RED
770,3650,DEF,RED
639,2627,DEF,RED
796,5696,DEF,RED
297,22532,DEF,BLUE
773,11799,DEF,RED
573,8404,ATK,RED
248,20110,DEF,RED
246,12082,DEF,BLUE
621,5856,DEF,RED
265,10353,DEF,RED
485,24019,ATK,RED
482,18519,DEF,BLUE
664,12817,ATK,RED
123,7326,DEF,BLUE
493,4375,DEF,BLUE
682,9955,DEF,BLUE
253,8131,DEF,BLUE
194,15182,ATK,RED
278,19011,ATK,BLUE
658,14516,ATK,RED
20,4012,ATK,BLUE
480,4515,DEF,RED
511,18178,ATK,BLUE
268,21239,DEF,BLUE
289,9943,DEF,BLUE
768,6601,DEF,RED
329,15334,ATK,RED
662,9517,DEF,BLUE
748,5962,ATK,BLUE
483,18134,ATK,BLUE
611,2285,DEF,RED
435,2999,DEF,BLUE
720,16073,ATK,BLUE
4,2041,DEF,BLUE
168,16659,DEF,BLUE
670,7653,DEF,BLUE
685,20051,DEF,RED
607,13282,ATK,BLUE
389,11847,DEF,BLUE
468,22942,ATK,RED
544,20698,ATK,BLUE
5,3637,ATK,BLUE
530,22251,ATK,BLUE
181,13680,DEF,RED
119,43,DEF,BLUE
274,13649,DEF,BLUE
292,22210,DEF,RED
31,19595,DEF,BLUE
454,17993,DEF,BLUE
750,7306,DEF,BLUE
519,24058,DEF,BLUE
239,1467,DEF,BLUE
307,24307,ATK,RED
79,17555,ATK,BLUE
133,7748,ATK,BLUE
298,19709,DEF,RED
784,13055,DEF,BLUE
351,11255,DEF,BLUE
389,3697,DEF,BLUE
489,8780,ATK,BLUE
265,15212,DEF,RED
351,6900,ATK,BLUE
743,18002,ATK,RED
166,2233,ATK,BLUE
153,21336,ATK,BLUE
492,2579,ATK,RED
638,1588,ATK,RED
477,3930,DEF,RED
553,7720,ATK,RED
787,5795,DEF,RED
42,16884,ATK,BLUE
669,22463,ATK,BLUE
215,5142,DEF,BLUE
168,17866,DEF,RED
304,17557,DEF,RED
681,24727,DEF,BLUE
390,8498,DEF,RED
22,3014,ATK,BLUE
156,18420,DEF,RED
671,21881,DEF,BLUE
518,10499,ATK,RED
289,13004,DEF,BLUE
765,5500,ATK,BLUE
784,12430,DEF,RED
601,19853,ATK,BLUE
340,23814,DEF,RED
94,15824,DEF,BLUE
611,4764,ATK,BLUE
224,2453,ATK,RED
233,15128,ATK,RED
525,13802,DEF,BLUE
741,6619,ATK,RED
561,256,ATK,BLUE
609,18493,DEF,RED
354,12108,DEF,BLUE
613,20220,DEF,BLUE
74,1802,DEF,BLUE
197,19675,ATK,RED
421,10449,DEF,BLUE
793,21699,ATK,BLUE
286,5,ATK,RED
24,23835,DEF,RED
510,2963,DEF,BLUE
318,4769,ATK,RED
309,19328,ATK,BLUE
644,12537,DEF,BLUE
741,17029,DEF,RED
212,23597,ATK,BLUE
501,16302,ATK,RED
483,16285,ATK,RED
147,22693,DEF,RED
74,19842,ATK,BLUE
11,18230,DEF,BLUE
172,8779,DEF,RED
751,872,DEF,RED
588,13833,ATK,RED
594,12805,DEF,BLUE
557,20034,DEF,BLUE
410,9895,DEF,BLUE
10,18708,DEF,RED
260,22075,DEF,RED
768,14892,DEF,BLUE
440,6875,DEF,RED
182,20964,ATK,RED
365,1009,DEF,BLUE
723,21143,ATK,RED
309,18155,ATK,RED
488,18692,ATK,RED
657,12635,DEF,RED
73,24617,DEF,BLUE
102,10474,ATK,RED
774,11452,ATK,RED
271,8694,DEF,BLUE
361,11722,ATK,RED
40,5473,DEF,BLUE
332,7543,ATK,RED
735,1237,DEF,RED
240,3543,DEF,RED
204,23571,DEF,BLUE
396,10097,DEF,BLUE
347,16435,ATK,BLUE
77,16007,ATK,RED
118,18089,DEF,BLUE
166,10268,DEF,RED
502,22597,DEF,RED
662,22051,DEF,BLUE
118,1481,DEF,BLUE
251,14683,DEF,BLUE
729,629,DEF,RED
300,14868,ATK,BLUE
210,15510,ATK,BLUE
280,24392,ATK,BLUE
611,14627,ATK,BLUE
625,11674,ATK,BLUE
432,11912,DEF,RED
554,21522,DEF,RED
378,10617,DEF,RED
295,10047,DEF,BLUE
392,118,ATK,BLUE
74,17364,ATK,BLUE
530,3169,ATK,BLUE
164,18296,DEF,RED
455,8259,DEF,RED
106,13707,DEF,BLUE
736,17716,DEF,RED
754,19266,DEF,BLUE
102,5699,ATK,RED
24,23748,ATK,BLUE
178,21247,DEF,BLUE
2,15512,DEF,RED
52,773,DEF,RED
625,22010,ATK,BLUE
327,16796,DEF,RED
488,14492,DEF,BLUE
713,17074,DEF,BLUE
306,19242,DEF,BLUE
549,20657,ATK,BLUE
202,13737,DEF,BLUE
539,854,ATK,RED
144,3785,ATK,RED
476,14070,ATK,BLUE
574,14745,DEF,RED
49,16650,DEF,BLUE
122,14675,DEF,RED
118,22149,ATK,RED
569,14417,ATK,BLUE
277,4187,DEF,BLUE
249,9505,DEF,RED
377,8048,DEF,RED
114,7499,DEF,RED
375,13493,ATK,RED
367,24957,ATK,RED
776,12114,ATK,RED
462,13945,ATK,RED
673,21799,DEF,RED
6,10808,DEF,RED
206,9737,ATK,RED
615,5956,ATK,BLUE
523,17961,ATK,BLUE
207,22114,DEF,BLUE
188,12468,DEF,RED
460,19674,DEF,BLUE
121,23642,ATK,RED
13,4158,DEF,BLUE
645,8087,ATK,RED
526,1302,ATK,BLUE
305,566,ATK,RED
389,20326,DEF,BLUE
695,4753,DEF,RED
282,11260,DEF,RED
387,2414,DEF,BLUE
419,11462,DEF,BLUE
526,9338,ATK,BLUE
51,15192,ATK,BLUE
614,17505,DEF,BLUE
522,17104,ATK,BLUE
76,7813,ATK,BLUE
271,17676,ATK,BLUE
461,3080,ATK,BLUE
604,2,ATK,BLUE
694,11590,DEF,BLUE
615,12360,DEF,RED
322,19222,ATK,RED
357,2985,DEF,BLUE
235,1825,DEF,RED
794,19008,ATK,BLUE
549,24332,DEF,RED
41,7413,ATK,RED
189,1938,DEF,BLUE
521,10788,ATK,BLUE
14,22951,DEF,BLUE
26,12167,DEF,BLUE
490,2398,ATK,BLUE
365,24665,ATK,RED
572,15812,DEF,BLUE
352,15384,DEF,BLUE
10,19724,DEF,RED
121,10870,DEF,RED
781,7844,DEF,BLUE
161,24981,ATK,RED
629,18572,ATK,BLUE
88,3286,DEF,BLUE
191,18794,DEF,RED
345,2661,DEF,BLUE
549,9958,ATK,RED
119,2618,DEF,BLUE
45,18020,ATK,BLUE
477,7563,ATK,RED
65,12873,DEF,BLUE
20,13330,DEF,RED
147,15407,DEF,RED
250,13415,DEF,BLUE
49,13553,DEF,RED
33,14320,ATK,BLUE
103,12975,DEF,RED
404,16393,DEF,BLUE
750,14367,DEF,BLUE
491,17543,ATK,RED
708,17912,ATK,BLUE
124,14489,ATK,RED
711,2382,DEF,BLUE
647,12967,DEF,RED
446,1652,ATK,RED
647,5158,DEF,BLUE
593,23345,DEF,BLUE
18,24025,ATK,RED
470,21106,ATK,BLUE
464,11867,DEF,BLUE
22,23677,DEF,RED
720,21513,ATK,BLUE
601,3374,ATK,RED
342,15550,ATK,BLUE
72,6697,DEF,BLUE
275,2108,DEF,BLUE
78,11561,ATK,BLUE
162,21624,DEF,BLUE
167,15443,DEF,RED
241,16821,ATK,BLUE
784,22624,ATK,BLUE
160,11347,ATK,BLUE
718,13714,DEF,BLUE
88,8898,DEF,BLUE
407,24365,DEF,BLUE
695,3592,DEF,BLUE
740,16771,ATK,BLUE
10,8310,DEF,BLUE
30,19381,DEF,BLUE
57,14135,DEF,BLUE
362,19968,ATK,BLUE
674,33,DEF,BLUE
35,21827,ATK,RED
449,12808,ATK,BLUE
674,14655,ATK,RED
290,12484,ATK,RED
640,24593,DEF,BLUE
767,14103,DEF,RED
364,15520,ATK,RED
598,14726,DEF,RED
451,18359,ATK,BLUE
712,2154,DEF,RED
463,12830,DEF,BLUE
421,24664,DEF,RED
313,21908,ATK,BLUE
351,4670,ATK,BLUE
586,13287,ATK,BLUE
740,8676,DEF,RED
788,17654,ATK,RED
269,13277,ATK,RED
688,19038,ATK,BLUE
59,665,DEF,RED
661,23037,ATK,RED
341,705,DEF,BLUE
86,2018,DEF,RED
57,1672,DEF,RED
602,644,DEF,BLUE
501,10589,ATK,RED
248,12649,DEF,BLUE
441,9372,DEF,BLUE
745,10570,DEF,RED
114,11276,DEF,BLUE
28,9847,DEF,RED
736,20946,DEF,RED
700,21455,DEF,RED
526,21306,DEF,RED
350,11192,DEF,BLUE
594,3268,DEF,RED
499,2624,DEF,BLUE
196,24387,DEF,BLUE
761,14138,ATK,RED
260,19741,DEF,RED
700,7430,DEF,BLUE
83,22583,ATK,RED
537,21675,ATK,BLUE
297,21126,DEF,RED
159,18634,DEF,BLUE
338,2548,ATK,RED
290,18887,ATK,BLUE
331,16140,DEF,BLUE
431,14016,DEF,RED
180,17366,DEF,RED
45,11157,ATK,BLUE
199,18964,ATK,BLUE
270,22054,ATK,BLUE
665,5666,DEF,BLUE
470,22834,DEF,BLUE
100,13690,DEF,RED
10,15336,DEF,RED
229,5215,DEF,BLUE
718,8355,DEF,BLUE
201,22024,ATK,BLUE
455,16595,DEF,BLUE
575,1442,DEF,RED
720,13012,DEF,BLUE
441,14565,ATK,BLUE
778,8859,DEF,BLUE
254,6464,DEF,BLUE
353,15006,DEF,BLUE
297,18377,DEF,BLUE
398,24432,DEF,BLUE
508,4865,ATK,BLUE
463,14856,DEF,BLUE
234,17510,DEF,BLUE
5,12858,ATK,BLUE
438,9595,DEF,BLUE
142,2318,ATK,BLUE
116,13564,ATK,BLUE
679,8866,DEF,RED
416,13887,ATK,BLUE
501,17435,DEF,RED
679,22836,DEF,BLUE
37,20806,ATK,RED
666,24575,DEF,RED
283,19472,DEF,RED
272,13383,ATK,RED
423,12427,ATK,RED
448,15525,ATK,BLUE
557,7534,DEF,RED
337,12645,ATK,BLUE
522,8372,ATK,RED
278,17451,DEF,BLUE
416,11918,ATK,RED
479,13390,DEF,BLUE
92,24137,DEF,RED
585,4547,DEF,BLUE
665,12971,DEF,BLUE
316,5522,DEF,BLUE
451,7917,DEF,BLUE
406,22234,DEF,BLUE
211,10046,ATK,RED
103,13178,ATK,BLUE
437,2723,DEF,BLUE
15,14782,ATK,BLUE
24,7868,DEF,RED
448,19561,ATK,BLUE
501,6597,ATK,BLUE
145,19535,DEF,RED
228,12513,ATK,BLUE
774,14394,DEF,BLUE
444,9856,DEF,RED
214,17317,DEF,BLUE
12,6519,DEF,RED
184,1553,ATK,RED
41,8525,ATK,RED
635,22653,DEF,RED
440,11201,DEF,RED
368,8485,DEF,BLUE
114,24773,ATK,BLUE
107,2227,DEF,BLUE
319,22819,DEF,BLUE
385,12803,DEF,BLUE
301,22585,DEF,RED
212,18483,ATK,BLUE
292,8081,ATK,BLUE
681,23987,DEF,BLUE
128,21550,DEF,RED
747,15885,DEF,RED
500,13555,DEF,BLUE
403,14593,DEF,RED
300,22627,ATK,BLUE
13,14091,DEF,RED
431,7076,DEF,RED
117,5854,DEF,RED
646,481,DEF,BLUE
119,390,ATK,BLUE
673,5286,DEF,BLUE
448,22863,DEF,RED
34,11998,DEF,BLUE
657,24318,DEF,BLUE
508,21601,DEF,RED
200,11784,DEF,RED
287,4452,ATK,BLUE
502,17854,ATK,BLUE
134,25000,DEF,RED
357,20344,ATK,RED
798,13861,DEF,RED
330,10969,DEF,BLUE
695,15598,DEF,RED
11,14530,DEF,BLUE
572,15495,DEF,RED
715,22862,ATK,BLUE
177,22485,DEF,RED
214,11194,ATK,RED
559,16997,DEF,BLUE
510,12140,DEF,BLUE
204,16784,DEF,RED
212,14486,DEF,BLUE
155,21135,ATK,BLUE
305,12302,DEF,RED
306,24326,ATK,RED
612,11472,ATK,RED
676,10977,DEF,RED
423,4020,DEF,RED
399,24224,DEF,RED
325,24861,DEF,BLUE
359,14050,ATK,BLUE
314,14864,ATK,RED
592,7414,ATK,RED
650,7723,DEF,BLUE
140,16580,ATK,RED
658,23671,DEF,RED
559,22033,DEF,RED
341,9981,ATK,RED
157,24707,ATK,RED
573,22107,DEF,BLUE
765,9613,ATK,BLUE
277,15709,DEF,RED
20,12783,DEF,RED
472,12450,ATK,RED
731,12532,ATK,BLUE
736,17879,ATK,BLUE
192,13265,DEF,BLUE
26,11855,DEF,RED
436,17496,ATK,BLUE
424,3338,DEF,BLUE
444,24223,ATK,BLUE
682,22916,DEF,RED
140,5524,ATK,BLUE
41,19194,ATK,RED
461,18632,ATK,BLUE
218,14258,ATK,BLUE
671,3798,DEF,BLUE
200,12899,DEF,BLUE
321,16792,DEF,RED
757,12787,DEF,RED
450,17248,DEF,BLUE
1,23203,DEF,RED
260,3057,ATK,BLUE
497,10055,DEF,RED
336,18749,ATK,RED
746,8622,DEF,BLUE
122,14702,ATK,RED
505,6375,ATK,RED
11,6462,DEF,RED
756,9842,DEF,BLUE
191,16622,DEF,RED
767,4134,DEF,RED
319,6214,ATK,RED
621,24769,DEF,RED
126,2501,ATK,RED
124,12645,DEF,BLUE
162,1709,DEF,RED
644,20549,DEF,RED
276,7624,DEF,BLUE
149,3734,DEF,RED
296,17482,ATK,BLUE
361,8171,DEF,RED
601,6479,DEF,BLUE
465,14375,DEF,BLUE
694,21697,DEF,RED
501,17344,DEF,BLUE
788,11429,DEF,RED
610,8525,DEF,RED
628,10584,ATK,BLUE
678,1792,ATK,BLUE
90,15060,DEF,RED
691,11695,DEF,BLUE
93,10622,DEF,RED
666,19857,DEF,BLUE
63,16373,DEF,BLUE
328,12172,DEF,BLUE
580,5031,DEF,RED
456,1164,ATK,BLUE
389,15490,DEF,BLUE
482,13430,DEF,RED
426,14131,DEF,BLUE
338,20721,DEF,BLUE
357,16555,DEF,RED
169,1452,DEF,RED
160,24000,ATK,BLUE
143,10183,ATK,RED
717,22180,ATK,RED
639,19069,DEF,BLUE
784,8014,DEF,RED
600,21553,DEF,RED
234,24850,DEF,RED
294,18949,ATK,BLUE
388,24979,ATK,RED
761,10340,ATK,BLUE
268,19403,DEF,BLUE
144,13914,ATK,RED
512,13060,ATK,RED
173,947,ATK,RED
165,20990,ATK,BLUE
304,8057,DEF,RED
296,19779,DEF,BLUE
170,4459,ATK,BLUE
372,7063,ATK,RED
533,4019,DEF,RED
586,22248,DEF,BLUE
219,3061,DEF,RED
435,16795,ATK,RED
219,19649,DEF,BLUE
584,823,DEF,RED
623,10070,DEF,BLUE
216,19717,DEF,BLUE
774,11720,DEF,RED
257,14177,ATK,BLUE
124,13767,ATK,BLUE
367,7934,DEF,RED
94,9228,DEF,BLUE
67,2695,DEF,RED
575,11540,DEF,RED
341,2519,ATK,BLUE
749,3973,DEF,RED
87,3253,DEF,BLUE
186,7252,ATK,RED
168,14377,ATK,RED
499,15725,DEF,BLUE
116,14440,ATK,RED
389,14124,ATK,BLUE
447,14641,ATK,RED
273,7550,DEF,BLUE
682,21759,DEF,BLUE
570,16665,ATK,RED
302,24873,DEF,BLUE
284,8709,DEF,BLUE
373,10069,DEF,BLUE
738,11756,ATK,RED
618,6576,DEF,BLUE
428,21515,DEF,RED
497,4368,DEF,BLUE
270,4757,DEF,BLUE
543,13231,ATK,RED
684,19548,ATK,BLUE
692,5993,ATK,BLUE
477,4736,ATK,BLUE
632,4645,ATK,BLUE
299,21986,ATK,BLUE
305,11184,ATK,RED
681,6846,DEF,RED
787,1001,DEF,RED
734,18563,DEF,RED
723,8828,ATK,RED
125,2226,DEF,BLUE
544,13364,DEF,RED
288,11995,DEF,BLUE
379,18893,ATK,BLUE
519,20214,ATK,BLUE
644,8890,DEF,RED
26,5065,DEF,RED
617,21232,DEF,RED
771,14554,ATK,BLUE
550,20877,DEF,RED
324,15741,DEF,RED
266,13346,DEF,BLUE
144,21209,ATK,RED
156,13564,ATK,RED
3,24002,ATK,RED
210,1510,ATK,RED
270,13454,ATK,RED
792,22358,DEF,BLUE
310,22964,DEF,BLUE
614,561,DEF,RED
417,20,ATK,RED
493,23568,ATK,RED
477,17729,DEF,RED
110,9788,DEF,BLUE
396,17273,DEF,BLUE
52,11071,ATK,BLUE
649,23048,DEF,RED
532,6746,ATK,RED
417,23567,ATK,RED
153,17882,DEF,RED
275,8865,DEF,RED
299,1382,DEF,RED
35,11664,DEF,BLUE
545,10143,ATK,BLUE
280,21743,DEF,BLUE
443,23479,DEF,RED
479,14201,DEF,BLUE
164,10421,DEF,BLUE
601,17935,ATK,RED
80,24218,DEF,BLUE
26,12397,ATK,RED
330,11869,ATK,BLUE
795,4498,ATK,BLUE
207,13668,ATK,RED
156,18083,DEF,BLUE
303,11809,ATK,BLUE
280,12436,ATK,BLUE
593,9381,DEF,RED
601,6223,ATK,BLUE
379,3780,ATK,RED
460,15584,ATK,RED
252,13297,ATK,BLUE
359,16491,ATK,RED
378,6374,DEF,BLUE
5,6425,ATK,BLUE
97,978,DEF,RED
109,1912,DEF,BLUE
746,15455,ATK,BLUE
431,8338,DEF,RED
226,20976,DEF,RED
80,14492,DEF,BLUE
448,18064,ATK,BLUE
575,7482,ATK,RED
171,17516,DEF,RED
437,17966,DEF,BLUE
706,8094,ATK,RED
117,21773,DEF,BLUE
266,15683,DEF,RED
496,20060,ATK,BLUE
16,16028,ATK,RED
614,4577,DEF,BLUE
778,21671,ATK,RED
585,9484,ATK,BLUE
656,2843,DEF,BLUE
66,11518,ATK,BLUE
330,17199,DEF,RED
527,11855,DEF,BLUE
629,10265,DEF,RED
678,7513,DEF,RED
40,19480,DEF,BLUE
57,5895,ATK,RED
737,4857,DEF,RED
116,14777,DEF,BLUE
4,15708,DEF,RED
705,5502,DEF,RED
640,9712,DEF,RED
516,17603,DEF,BLUE
135,24793,DEF,BLUE
17,18940,ATK,BLUE
549,1702,DEF,RED
212,6360,DEF,RED
586,22719,DEF,RED
363,7951,DEF,RED
445,24781,DEF,RED
35,7571,ATK,BLUE
714,20049,ATK,RED
304,22144,ATK,RED
787,19759,DEF,RED
790,21930,ATK,BLUE
439,6971,DEF,RED
268,2621,ATK,BLUE
68,16655,DEF,RED
494,24413,ATK,BLUE
283,19089,DEF,RED
113,9009,DEF,BLUE
379,16866,DEF,BLUE
105,20201,DEF,RED
323,17420,DEF,RED
182,5036,DEF,BLUE
500,17742,DEF,RED
234,17624,DEF,RED
506,22478,DEF,BLUE
621,18711,ATK,BLUE
650,1286,DEF,BLUE
41,17732,ATK,RED
41,18668,ATK,BLUE
357,9180,DEF,BLUE
297,16585,DEF,RED
398,23404,DEF,RED
52,3686,DEF,BLUE
31,18174,DEF,RED
73,4281,DEF,RED
45,3939,DEF,RED
487,8817,ATK,BLUE
591,22988,DEF,RED
343,19504,DEF,BLUE
406,4741,ATK,RED
271,6821,DEF,RED
168,21502,ATK,BLUE
633,6991,ATK,BLUE
646,23736,ATK,BLUE
429,18626,ATK,BLUE
725,16742,DEF,RED
700,17302,ATK,RED
378,22686,DEF,RED
572,23555,ATK,BLUE
564,8176,ATK,BLUE
